"Policy No","Amount","Source System","Type","ID","Currency","PAS Ledger Account No","LOB Code","Country Code","Postal Code","State Province","Territory","Broker Code","Coverage Code","Premium Code","Product Code","Entity","Coverage FK","Policy FK","Transaction Type","Billing Acct No","Payment Method","Transaction ID","State","Coverage ID","Period Type","Period Start","Period End","Split Party Code","Posting Level","Policy ID","ID_1","Created By","Description","Entity Ref No","Entity Ref","Entity Type","Manual Txn Ind","Txn Date","Effective Date","Txn Type","Accounting Date","Export Status","Ledger Txn ID","Entries ID"
"PASS107000065","212.38","ManualPayment","BillingLedgerEntry","1060253827","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077473","PaymentDetailsCash","500420079","PA","","","","","","","","1058798693","qa","","600077473","1058790644","BillingTransaction","","2017-11-20 17:12:21.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798693","1060253827"
"PASS107000065","212.38","ManualPayment","BillingLedgerEntry","1060253839","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077473","PaymentDetailsCash","500420087","PA","","","","","","","","1058798697","qa","","600077473","1058790648","BillingTransaction","","2017-12-20 17:12:22.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798697","1060253839"
"PASS107000065","212.38","ManualPayment","BillingLedgerEntry","1060253918","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077473","PaymentDetailsCash","500420099","PA","","","","","","","","1058798705","qa","","600077473","1058790656","BillingTransaction","","2018-01-22 17:12:47.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798705","1060253918"
"PASS107000065","212.38","ManualPayment","BillingLedgerEntry","1060362002","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077473","PaymentDetailsCash","500420111","PA","","","","","","","","1058798713","qa","","600077473","1058790664","BillingTransaction","","2018-02-20 17:12:41.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798713","1060362002"
"PASS107000065","362.3","ManualPayment","BillingLedgerEntry","1060362111","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077473","PaymentDetailsCash","500420148","PA","","","","","","","","1058798719","qa","","600077473","1058790668","BillingTransaction","","2018-05-07 18:12:45.0","2018-05-07 00:00:00.0","BillingAccount","2018-05-07 00:00:00.0","exported","1058798719","1060362111"
"PASS107000072","199.9","ManualPayment","BillingLedgerEntry","1060362174","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420159","PA","","","","","","","","1058798721","qa","","600077481","1058790671","BillingTransaction","","2017-04-20 18:52:15.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798721","1060362174"
"PASS107000072","202.91","ManualPayment","BillingLedgerEntry","1060362345","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420174","PA","","","","","","","","1058798733","qa","","600077481","1058790680","BillingTransaction","","2017-05-22 18:52:18.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798733","1060362345"
"PASS107000072","202.91","ManualPayment","BillingLedgerEntry","1060362357","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420182","PA","","","","","","","","1058798737","qa","","600077481","1058790684","BillingTransaction","","2017-06-20 18:52:18.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798737","1060362357"
"PASS107000072","202.91","ManualPayment","BillingLedgerEntry","1060362422","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420194","PA","","","","","","","","1058798744","qa","","600077481","1058790691","BillingTransaction","","2017-07-20 18:52:18.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798744","1060362422"
"PASS107000072","202.91","ManualPayment","BillingLedgerEntry","1060362434","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420203","PA","","","","","","","","1058798748","qa","","600077481","1058790695","BillingTransaction","","2017-08-21 18:52:19.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798748","1060362434"
"PASS107000072","202.91","ManualPayment","BillingLedgerEntry","1060362456","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420209","PA","","","","","","","","1058798750","qa","","600077481","1058790697","BillingTransaction","","2017-09-20 18:52:17.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798750","1060362456"
"PASS107000072","525.79","ManualPayment","BillingLedgerEntry","1060362508","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420231","PA","","","","","","","","1058798759","qa","","600077481","1058790706","BillingTransaction","","2017-12-20 18:52:18.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798759","1060362508"
"PASS107000072","302.88","ManualPayment","BillingLedgerEntry","1060362537","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420237","PA","","","","","","","","1058798761","qa","","600077481","1058790708","BillingTransaction","","2018-01-22 18:52:20.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798761","1060362537"
"PASS107000072","273.88","ManualPayment","BillingLedgerEntry","1060362651","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420246","PA","","","","","","","","1058798767","qa","","600077481","1058790714","BillingTransaction","","2018-02-20 18:52:20.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798767","1060362651"
"PASS107000072","247.6","ManualPayment","BillingLedgerEntry","1060362724","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077481","PaymentDetailsCash","500420261","PA","","","","","","","","1058798772","qa","","600077481","1058790717","BillingTransaction","","2018-04-30 18:52:18.0","2018-04-30 00:00:00.0","BillingAccount","2018-04-30 00:00:00.0","exported","1058798772","1060362724"
"PASS107000075","152","ManualPayment","BillingLedgerEntry","1060642227","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077485","PaymentDetailsCash","500420364","PA","","","","","","","","1058798813","qa","","600077485","1058790750","BillingTransaction","","2017-04-20 21:33:28.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798813","1060642227"
"PASS107000075","152","RecurringPayment","BillingLedgerEntry","1060430282","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","RecurringPayment","600077485","AAAPaymentDetailsEFT","500420355","PA","","","","","","","","1058822786","ipbsys","","600077485","1058820956","BillingTransaction","","2017-04-20 21:33:01.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058822786","1060430282"
"PASS107000075","-152","PaymentDeclined","BillingLedgerEntry","1060642677","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077485","","500420384","PA","","","","","","","","1058798840","qa","","600077485","1058790770","BillingTransaction","","2017-04-26 21:33:01.0","2017-04-26 00:00:00.0","BillingAccount","2017-04-26 00:00:00.0","exported","1058798840","1060642677"
"PASS107000075","164","ManualPayment","BillingLedgerEntry","1060642695","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077485","PaymentDetailsCash","500420401","PA","","","","","","","","1058798843","qa","","600077485","1058790773","BillingTransaction","","2017-05-22 21:32:42.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798843","1060642695"
"PASS107000075","1374","ManualPayment","BillingLedgerEntry","1060704817","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077485","PaymentDetailsCash","500420574","PA","","","","","","","","1058798949","qa","","600077485","1058790878","BillingTransaction","","2017-10-20 21:32:43.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798949","1060704817"
"PASS107000075","1180","CrossPolicyTransfer","BillingLedgerEntry","1060430828","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077485","PaymentDetailsCash","500420679","PA","","","","","","","","1058822924","ipbsys","","600077485","1060722094","BillingTransaction","","2018-03-16 21:33:04.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822924","1060430828"
"PASS107000075","194","CrossPolicyTransfer","BillingLedgerEntry","1060430831","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077485","PaymentDetailsCash","500420679","PA","","","","","","","","1058822924","ipbsys","","600077485","1060722094","BillingTransaction","","2018-03-16 21:33:04.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822924","1060430831"
"PASS107000075","-1374","CrossPolicyTransfer","BillingLedgerEntry","1060430825","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077485","","500420678","PA","","","","","","","","1058822923","ipbsys","","600077485","1060722093","BillingTransaction","","2018-03-16 21:33:02.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822923","1060430825"
"PASS107000075","2099","ManualPayment","BillingLedgerEntry","1060784499","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077485","PaymentDetailsCash","500420752","PA","","","","","","","","1060943024","qa","","600077485","1058790951","BillingTransaction","","2018-04-20 21:33:51.0","2018-04-20 00:00:00.0","BillingAccount","2018-04-20 00:00:00.0","exported","1060943024","1060784499"
"PASS107000078","200","ManualPayment","BillingLedgerEntry","1060642256","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420367","PA","","","","","","","","1058798817","qa","","600077488","1058790753","BillingTransaction","","2017-04-20 21:33:45.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798817","1060642256"
"PASS107000078","115.4","ManualPayment","BillingLedgerEntry","1060642877","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420423","PA","","","","","","","","1058798863","qa","","600077488","1058790793","BillingTransaction","","2017-05-22 21:34:43.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798863","1060642877"
"PASS107000078","216.44","ManualPayment","BillingLedgerEntry","1060704170","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420465","PA","","","","","","","","1058798890","qa","","600077488","1058790820","BillingTransaction","","2017-06-20 21:33:48.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798890","1060704170"
"PASS107000078","216.52","ManualPayment","BillingLedgerEntry","1060704442","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420494","PA","","","","","","","","1058798906","qa","","600077488","1058790836","BillingTransaction","","2017-07-20 21:33:06.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798906","1060704442"
"PASS107000078","212.36","ManualPayment","BillingLedgerEntry","1060704653","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420527","PA","","","","","","","","1058798926","qa","","600077488","1058790856","BillingTransaction","","2017-08-21 21:33:06.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798926","1060704653"
"PASS107000078","212.38","ManualPayment","BillingLedgerEntry","1060704783","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420551","PA","","","","","","","","1058798938","qa","","600077488","1058790867","BillingTransaction","","2017-09-20 21:32:43.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798938","1060704783"
"PASS107000078","212.38","ManualPayment","BillingLedgerEntry","1060704823","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420576","PA","","","","","","","","1058798951","qa","","600077488","1058790880","BillingTransaction","","2017-10-20 21:33:02.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798951","1060704823"
"PASS107000078","212.38","ManualPayment","BillingLedgerEntry","1060704867","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420596","PA","","","","","","","","1058798960","qa","","600077488","1058790889","BillingTransaction","","2017-11-20 21:32:43.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798960","1060704867"
"PASS107000078","212.38","ManualPayment","BillingLedgerEntry","1060704900","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420618","PA","","","","","","","","1058798969","qa","","600077488","1058790898","BillingTransaction","","2017-12-20 21:33:12.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798969","1060704900"
"PASS107000078","212.38","ManualPayment","BillingLedgerEntry","1060784019","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420645","PA","","","","","","","","1058798985","qa","","600077488","1058790914","BillingTransaction","","2018-01-22 21:34:10.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798985","1060784019"
"PASS107000078","212.38","ManualPayment","BillingLedgerEntry","1060784137","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420661","PA","","","","","","","","1058798992","qa","","600077488","1058790921","BillingTransaction","","2018-02-20 21:32:42.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798992","1060784137"
"PASS107000078","362.3","ManualPayment","BillingLedgerEntry","1060784594","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077488","PaymentDetailsCash","500420795","PA","","","","","","","","1060943030","qa","","600077488","1058790955","BillingTransaction","","2018-05-07 22:33:08.0","2018-05-07 00:00:00.0","BillingAccount","2018-05-07 00:00:00.0","exported","1060943030","1060784594"
"PASS107000079","238","ManualPayment","BillingLedgerEntry","1060642231","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077489","PaymentDetailsCash","500420366","PA","","","","","","","","1058798815","qa","","600077489","1058790752","BillingTransaction","","2017-04-20 21:33:41.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798815","1060642231"
